nest.id,date,time,adult,stage,num.host.egg,num.bhco.egg,new.parasitism,bhco.swab,host.swab,predated,num.host.hatch,num.bhco.hatch,notes
a97,609.0,1899-12-31T12:17:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a97,610.0,1899-12-31T09:42:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a97,611.0,1899-12-31T08:24:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
a97,612.0,1899-12-31T13:04:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a97,613.0,1899-12-31T10:24:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a97,614.0,1899-12-31T12:57:00Z,no,Do Not Monitor (note),0,0,no,no,no,no,0,0,"all eggs gone, eggshell fragments in nest"
a98,609.0,1899-12-31T12:23:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
a98,610.0,1899-12-31T09:47:00Z,yes,ready to Lay,0,0,no,no,no,no,0,0,NA
a98,611.0,1899-12-31T08:30:00Z,yes,ready to Lay,0,0,no,no,no,no,0,0,NA
a98,612.0,1899-12-31T13:07:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
a98,613.0,1899-12-31T10:25:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a98,614.0,1899-12-31T13:00:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a98,615.0,1899-12-31T09:27:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,616.0,1899-12-31T12:05:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,617.0,1899-12-31T08:54:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,618.0,1899-12-31T10:47:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,619.0,1899-12-31T09:24:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,620.0,1899-12-31T10:52:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,621.0,1899-12-31T10:31:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
a98,622.0,1899-12-31T10:31:00Z,yes,incubating,2,0,no,no,yes,yes,0,0,"1 egg gone, no nest destruction"
a98,623.0,1899-12-31T10:45:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a98,624.0,1899-12-31T12:21:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a98,625.0,1899-12-31T10:03:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a98,626.0,1899-12-31T10:10:00Z,yes,Do not Monitor (note),0,0,no,no,no,no,2,0,all hatch
a99,609.0,1899-12-31T12:33:00Z,no,ready to Lay,0,0,no,no,no,no,0,0,NA
a99,610.0,1899-12-31T10:02:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
a99,611.0,1899-12-31T08:43:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a99,612.0,1899-12-31T13:16:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a99,613.0,1899-12-31T10:36:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a99,614.0,1899-12-31T13:11:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,615.0,1899-12-31T09:41:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,616.0,1899-12-31T12:14:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,617.0,1899-12-31T09:14:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,618.0,1899-12-31T10:58:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,619.0,1899-12-31T09:37:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,620.0,1899-12-31T10:42:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,621.0,1899-12-31T10:21:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
a99,622.0,1899-12-31T10:21:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a99,623.0,1899-12-31T10:40:00Z,yes,hatched,2,0,no,no,no,no,2,0,NA
a99,624.0,1899-12-31T12:14:00Z,yes,do not Monitor (note),0,0,no,no,no,no,4,0,all hatch
e1,522.0,NA,n/a,Laying/Incubation,3,0,no,no,no,no,0,0,NA
e1,523.0,1899-12-31T09:18:00Z,yes,Laying/Incubation,3,0,no,no,no,no,0,0,NA
e1,524.0,1899-12-31T11:16:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
e1,525.0,1899-12-31T09:28:00Z,no,Incubating,2,0,no,no,no,no,0,0,"1 egg missing, possible predation. No nest destruction. Adult seen later in the day"
e1,526.0,1899-12-31T13:43:00Z,no,Do Not Monitor (note),0,0,no,no,no,yes,0,0,"no eggs, nest interior and lining damaged, looks like the bottom was pulled up"
e10,606.0,1899-12-31T11:40:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e10,607.0,1899-12-31T08:35:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
e10,608.0,1899-12-31T16:45:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
e10,609.0,1899-12-31T10:55:00Z,no,DNM,0,0,no,no,no,no,0,0,LEFL around
e100,617.0,1899-12-31T13:30:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
e100,618.0,1899-12-31T12:30:00Z,yes,laying,6,0,no,no,no,no,0,0,NA
e100,619.0,1899-12-31T13:45:00Z,yes,Laying,5,0,no,no,no,yes,0,0,NA
e100,620.0,1899-12-31T15:10:00Z,yes,incubating,6,0,no,no,no,no,0,0,NA
e100,621.0,1899-12-31T09:35:00Z,yes,incubating,6,0,no,no,no,no,0,0,NA
e100,622.0,1899-12-31T10:20:00Z,yes,incubating,6,0,no,no,no,no,0,0,NA
e100,623.0,1899-12-31T13:54:00Z,yes,incubating,6,0,no,no,no,no,0,0,NA
e100,624.0,1899-12-31T11:30:00Z,yes,incubating,6,0,no,no,no,no,0,0,NA
e100,625.0,1899-12-31T09:40:00Z,no,Incubating,5,0,no,no,no,yes,0,0,NA
e100,626.0,1899-12-31T10:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unaccessible - water
e100,627.0,1899-12-31T07:45:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e100,628.0,1899-12-31T06:18:00Z,yes,hatched,4,0,no,no,no,no,1,0,NA
e100,701.0,1899-12-31T10:00:00Z,yes,hatched,3,0,no,no,no,no,2,0,"2 hatch,3eggs"
e100,704.0,1899-12-31T08:27:00Z,yes,hatched,0,0,no,no,no,no,5,0,5 hatch
e100,707.0,1899-12-31T08:22:00Z,yes,hatched,0,0,no,no,no,no,5,0,5 hatch
e101,617.0,1899-12-31T13:40:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e101,618.0,1899-12-31T12:30:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e101,619.0,1899-12-31T13:50:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
e101,620.0,1899-12-31T15:10:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
e101,621.0,1899-12-31T09:40:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
e101,622.0,1899-12-31T10:25:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
e101,623.0,1899-12-31T13:54:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
e101,624.0,1899-12-31T11:30:00Z,yes,do not Monitor (note),0,0,no,no,no,yes,0,0,Nest destroyed
e102,617.0,1899-12-31T14:15:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e102,618.0,1899-12-31T12:20:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e102,619.0,1899-12-31T13:40:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e102,620.0,1899-12-31T14:55:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,621.0,1899-12-31T09:50:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,622.0,1899-12-31T10:50:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,623.0,1899-12-31T13:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,624.0,1899-12-31T11:40:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,625.0,1899-12-31T09:55:00Z,no,Incubating,4,0,no,no,no,no,0,0,NA
e102,626.0,1899-12-31T10:26:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
e102,627.0,1899-12-31T07:55:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e102,628.0,1899-12-31T06:30:00Z,yes,hatched,3,0,no,no,no,no,1,0,NA
e102,701.0,1899-12-31T10:27:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
e102,704.0,1899-12-31T08:30:00Z,yes,do not Monitor (note),0,0,no,no,no,no,4,0,all hatch
e103,617.0,1899-12-31T15:30:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e103,618.0,1899-12-31T11:50:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e103,619.0,1899-12-31T13:00:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e103,620.0,1899-12-31T13:40:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
e103,621.0,1899-12-31T10:20:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e103,622.0,1899-12-31T12:45:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e103,623.0,1899-12-31T13:00:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e103,624.0,1899-12-31T11:45:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e103,625.0,1899-12-31T10:30:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e103,626.0,1899-12-31T10:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e103,627.0,1899-12-31T08:15:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e103,628.0,1899-12-31T07:00:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e103,701.0,1899-12-31T11:50:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e103,704.0,1899-12-31T09:37:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
e104,618.0,1899-12-31T09:15:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e104,619.0,1899-12-31T11:10:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
e104,620.0,1899-12-31T11:10:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
e104,621.0,1899-12-31T11:35:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e104,622.0,1899-12-31T14:50:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e104,623.0,1899-12-31T10:30:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
e104,624.0,1899-12-31T13:30:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e104,625.0,1899-12-31T11:50:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,NA
e105,618.0,1899-12-31T08:40:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e105,619.0,1899-12-31T10:50:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
e105,620.0,1899-12-31T10:10:00Z,no,Laying,2,0,no,no,no,no,0,0,NA
e105,621.0,1899-12-31T11:50:00Z,no,laying,3,0,no,no,no,no,0,0,NA
e105,622.0,1899-12-31T15:05:00Z,no,do not monitor,0,0,no,no,no,yes,0,0,NA
e106,618.0,1899-12-31T11:05:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e106,619.0,1899-12-31T12:00:00Z,no,Laying,1,0,no,no,yes,no,0,0,NA
e106,620.0,1899-12-31T12:05:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
e106,621.0,1899-12-31T11:05:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e106,622.0,1899-12-31T13:40:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e106,623.0,1899-12-31T12:00:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e106,624.0,1899-12-31T12:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e106,625.0,1899-12-31T11:20:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e106,626.0,1899-12-31T12:20:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e106,627.0,1899-12-31T08:45:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e106,628.0,1899-12-31T07:40:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
e106,701.0,1899-12-31T12:51:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e106,704.0,1899-12-31T09:48:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e106,707.0,1899-12-31T09:33:00Z,yes,incubating/hatched,1,0,no,no,no,no,3,0,"3 hatch, 1 egg"
e106,711.0,1899-12-31T09:43:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatched
e107,618.0,1899-12-31T11:15:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e107,619.0,1899-12-31T12:00:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e107,620.0,1899-12-31T12:10:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e107,621.0,1899-12-31T11:05:00Z,no,laying,1,0,no,no,no,no,0,0,NA
e107,622.0,1899-12-31T13:55:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e107,623.0,1899-12-31T12:05:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e107,624.0,1899-12-31T12:40:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e107,625.0,1899-12-31T11:20:00Z,no,Incubating,5,0,no,no,no,no,0,0,NA
e107,626.0,1899-12-31T12:15:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
e107,627.0,1899-12-31T08:40:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
e107,628.0,1899-12-31T07:40:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
e107,701.0,1899-12-31T12:50:00Z,yes,incubating,NA,NA,NA,NA,NA,NA,NA,NA,mom on nest
e107,704.0,1899-12-31T08:53:00Z,yes,incubating,5,0,no,no,no,no,0,0,5 eggs
e107,707.0,1899-12-31T09:15:00Z,yes,hatched,0,0,no,no,no,no,5,0,5 hatch
e108,619.0,1899-12-31T12:15:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e108,620.0,1899-12-31T12:40:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e108,621.0,1899-12-31T10:50:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e108,622.0,1899-12-31T13:30:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e108,623.0,1899-12-31T12:15:00Z,no,do not Monitor (note),0,0,no,no,no,no,0,0,Abandonned
e109,619.0,1899-12-31T12:30:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e109,620.0,1899-12-31T12:35:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e109,621.0,1899-12-31T10:45:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
e109,622.0,1899-12-31T13:15:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e109,623.0,1899-12-31T12:20:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e109,624.0,1899-12-31T12:25:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e109,625.0,1899-12-31T10:55:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e109,626.0,1899-12-31T11:40:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e109,627.0,1899-12-31T08:40:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e109,628.0,1899-12-31T07:25:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e109,701.0,1899-12-31T12:30:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,"nest intack, no eggs"
e110,620.0,1899-12-31T09:20:00Z,yes,Laying,4,0,no,no,yes,no,0,0,NA
e110,621.0,1899-12-31T12:10:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
e110,622.0,1899-12-31T15:40:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e110,623.0,1899-12-31T09:30:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e110,624.0,1899-12-31T14:00:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e110,625.0,1899-12-31T12:30:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
e110,626.0,1899-12-31T12:55:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
e110,627.0,1899-12-31T09:15:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,Nest intact
e111,620.0,1899-12-31T10:50:00Z,yes,Laying,4,0,no,no,no,no,0,0,Too high to swab
e111,621.0,1899-12-31T11:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e111,622.0,1899-12-31T15:00:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e111,623.0,1899-12-31T10:20:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e111,624.0,1899-12-31T13:30:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,Nest damaged
e112,620.0,1899-12-31T11:55:00Z,no,Laying,3,0,no,no,yes,no,0,0,NA
e112,621.0,1899-12-31T11:00:00Z,no,laying,4,0,no,no,no,no,0,0,NA
e112,622.0,1899-12-31T13:50:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e112,623.0,1899-12-31T12:00:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e112,624.0,1899-12-31T12:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e112,625.0,1899-12-31T11:10:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e112,626.0,1899-12-31T11:43:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e112,627.0,1899-12-31T08:45:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e112,628.0,1899-12-31T07:30:00Z,no,incubating,4,0,no,no,yes,no,0,0,NA
e112,701.0,1899-12-31T12:45:00Z,yes,incubating/hatching,3,0,no,no,no,no,1,0,"1 hatch, 3 eggs"
e112,704.0,1899-12-31T10:35:00Z,yes,hatched,0,0,no,no,no,no,4,0,"4 hatch, mom on nest"
e113,620.0,1899-12-31T12:00:00Z,yes,Laying,2,0,no,no,yes,no,0,0,NA
e113,621.0,1899-12-31T10:50:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e113,622.0,1899-12-31T13:40:00Z,yes,laying,4,1,yes,yes,yes,no,0,0,NA
e113,623.0,1899-12-31T12:05:00Z,no,incubating,4,1,no,no,no,no,0,0,NA
e113,624.0,1899-12-31T12:30:00Z,no,Incubating,4,1,no,no,no,no,0,0,NA
e113,625.0,1899-12-31T11:00:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e113,626.0,1899-12-31T11:50:00Z,no,incubating,3,1,no,no,no,yes,0,0,Nest damaged - 1 egg missing
e114,620.0,1899-12-31T12:30:00Z,yes,Laying,2,0,no,no,yes,no,0,0,NA
e114,621.0,1899-12-31T11:05:00Z,yes,laying,2,0,no,no,yes,no,0,0,NA
e114,622.0,1899-12-31T14:05:00Z,yes,do not monitor,0,0,no,no,no,no,0,0,nest intact
e115,620.0,1899-12-31T13:25:00Z,yes,Laying,2,1,unknown,yes,yes,no,0,0,NA
e115,621.0,1899-12-31T10:20:00Z,yes,unknown,1,1,no,no,no,no,0,0,NA
e115,622.0,1899-12-31T12:55:00Z,yes,incubating,1,1,no,no,no,no,0,0,NA
e115,623.0,1899-12-31T13:00:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,NA
e116,620.0,1899-12-31T14:00:00Z,no,Building,0,0,no,no,no,no,0,0,NA
e116,621.0,1899-12-31T10:10:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
e116,622.0,1899-12-31T12:30:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e116,623.0,1899-12-31T13:10:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e116,624.0,1899-12-31T11:30:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e116,625.0,1899-12-31T10:20:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e116,626.0,1899-12-31T11:15:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e116,627.0,1899-12-31T08:10:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e116,628.0,1899-12-31T06:50:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e116,701.0,1899-12-31T11:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e116,704.0,1899-12-31T09:28:00Z,yes,incubating,4,0,no,no,no,no,0,0,"4 eggs, mom on nest"
e116,707.0,1899-12-31T08:49:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
e117,620.0,1899-12-31T14:50:00Z,yes,Laying,3,0,no,no,yes,no,0,0,NA
e117,621.0,1899-12-31T09:55:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e117,622.0,1899-12-31T10:55:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e117,623.0,1899-12-31T13:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e117,624.0,1899-12-31T11:40:00Z,no,Incubating,3,0,no,no,no,yes,0,0,NA
e117,625.0,1899-12-31T09:50:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,Nest damaged
e118,622.0,1899-12-31T09:15:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
e118,623.0,1899-12-31T14:15:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e118,624.0,1899-12-31T11:00:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e118,625.0,1899-12-31T09:15:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e118,626.0,1899-12-31T09:15:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e118,627.0,1899-12-31T07:10:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
e118,628.0,1899-12-31T06:00:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e118,701.0,1899-12-31T07:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e118,704.0,1899-12-31T07:20:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e118,707.0,1899-12-31T07:45:00Z,yes,incubating/hatching,1,0,no,no,no,no,3,0,"3 hatch, 1 egg"
e118,711.0,1899-12-31T08:47:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatched
e119,622.0,1899-12-31T10:15:00Z,yes,laying,2,0,no,no,yes,no,0,0,NA
e119,623.0,1899-12-31T13:45:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e119,624.0,1899-12-31T11:25:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e119,625.0,1899-12-31T09:35:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e119,626.0,1899-12-31T09:55:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e119,627.0,1899-12-31T07:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e119,628.0,1899-12-31T06:20:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e119,701.0,1899-12-31T09:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e119,704.0,1899-12-31T08:07:00Z,yes,incubating,4,0,no,no,no,no,0,0,4 eggs
e119,707.0,1899-12-31T08:20:00Z,yes,incubating/hatching,1,0,no,no,no,no,3,0,"3 hatch, 1 egg"
e119,711.0,1899-12-31T09:05:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
e12,606.0,1899-12-31T14:20:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e12,607.0,1899-12-31T09:25:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e12,608.0,1899-12-31T14:15:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e12,609.0,1899-12-31T12:55:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
e12,610.0,1899-12-31T17:00:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
e12,611.0,1899-12-31T12:00:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
e12,612.0,1899-12-31T15:55:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
e12,613.0,1899-12-31T16:30:00Z,no,Do Not Monitor (note),0,0,no,no,no,yes,0,0,Lineage damaged
e120,622.0,1899-12-31T10:55:00Z,yes,laying,4,0,no,no,yes,no,0,0,NA
e120,623.0,1899-12-31T13:40:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e120,624.0,1899-12-31T11:40:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e120,625.0,1899-12-31T09:55:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e120,626.0,1899-12-31T10:25:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e120,627.0,1899-12-31T07:55:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e120,628.0,1899-12-31T06:35:00Z,yes,hatched,3,0,no,no,no,no,1,0,NA
e120,701.0,1899-12-31T10:28:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
e120,704.0,1899-12-31T08:40:00Z,yes,do not Monitor (note),0,0,no,no,no,no,4,0,all hatch
e121,622.0,1899-12-31T11:55:00Z,yes,laying,4,0,no,no,yes,no,0,0,NA
e121,623.0,1899-12-31T13:20:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e121,624.0,1899-12-31T11:45:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e121,625.0,1899-12-31T10:15:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
e121,626.0,1899-12-31T11:00:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e121,627.0,1899-12-31T07:58:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
e121,628.0,1899-12-31T06:45:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
e121,701.0,1899-12-31T11:15:00Z,yes,incubating/hatching,1,0,no,no,no,yes,2,0,"2 hatch, 1 egg"
e121,704.0,1899-12-31T09:00:00Z,yes,hatched,0,0,no,no,no,no,3,0,3 hatch
e122,622.0,1899-12-31T13:15:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e122,623.0,1899-12-31T12:15:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
e122,624.0,1899-12-31T12:10:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
e122,625.0,1899-12-31T10:50:00Z,no,laying,2,0,no,no,no,yes,0,0,NA
e122,626.0,1899-12-31T11:25:00Z,no,Unknown,2,0,no,no,no,no,0,0,NA
e122,627.0,1899-12-31T08:40:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
e122,628.0,1899-12-31T07:20:00Z,no,Do not Monitor (note),1,0,no,no,no,yes,0,0,1 egg left
e123,622.0,1899-12-31T13:40:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
e123,623.0,1899-12-31T11:55:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
e123,624.0,1899-12-31T12:40:00Z,no,laying,3,0,no,no,no,no,0,0,NA
e123,625.0,1899-12-31T11:20:00Z,no,laying,3,0,no,no,no,no,0,0,NA
e123,626.0,1899-12-31T12:25:00Z,no,incubating,3,0,no,no,no,no,0,0,NA
e123,627.0,1899-12-31T08:42:00Z,no,incubating,3,0,no,no,no,no,0,0,NA
e123,628.0,1899-12-31T07:45:00Z,no,incubating,3,0,no,no,no,no,0,0,NA
e123,701.0,1899-12-31T12:38:00Z,yes,incubating,3,0,no,no,no,no,0,0,3 eggs
e123,704.0,1899-12-31T13:01:00Z,yes,incubating,3,0,no,no,no,no,0,0,3 eggs
e123,707.0,1899-12-31T09:21:00Z,no,hatched,1,0,no,no,no,no,2,0,NA
e123,711.0,1899-12-31T09:44:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,"nest destroyed, predated"
e124,622.0,1899-12-31T14:00:00Z,yes,laying,2,0,no,no,no,no,0,0,Too high to swab
